rank,competitor_name,stage,our_score_normalized,our_score,official_mean,official_rank,future_advancements,comment_count,comment_count_inc_likes,advanced,pred_advance
1,"Lyu, Tianyao",stage1,0.9751644700434066,0.9752541710114703,22.06,4,3,221,3812.0,True,True
2,"Nakashima, Yulia",stage1,0.9585114886675818,0.9648412503076544,17.56,78,0,191,4060.0,False,True
3,"Kyomasu, Shushi",stage1,0.9501826300206626,0.9790861513687601,19.3,44,0,113,4967.0,False,True
4,"Lee, Hyo",stage1,0.9480710434545484,0.9521608315098468,21.13,12,2,170,3651.0,True,True
5,"Yamazaki, Ryota",stage1,0.9426862686422373,0.9837443524096385,17.54,79,0,118,2653.0,False,True
6,"Ong, Vincent",stage1,0.9388995180407236,0.9708619000979432,22.07,3,3,143,5105.0,True,True
7,"Nakagawa, Yumeka",stage1,0.9354910346179927,0.9779978393950306,19.78,35,1,201,5539.0,True,True
8,"Kałduński, Adam",stage1,0.9342564571881764,0.9728558225508317,21.44,9,1,296,5382.0,True,True
9,"Wang, Zitong",stage1,0.9320700204723357,0.983457139959432,21.03,15,3,174,2455.0,True,True
10,"Basista, Michał",stage1,0.9254885378180021,0.9417609293793947,17.87,71,0,199,3239.0,False,True
11,"Khrikuli, David",stage1,0.9224370451970255,0.9413321744627055,20.52,25,3,147,3161.0,True,True
12,"Chang, Kai-Min",stage1,0.9223346468311239,0.9403556878721404,19.59,40,1,136,3186.0,True,True
13,"Chen, Kevin",stage1,0.9217821181104461,0.9637628309022149,22.93,1,3,261,5543.0,True,True
14,"Wierciński, Andrzej",stage1,0.9060920708913368,0.9438149109792285,19.02,49,0,159,2689.0,False,True
15,"Shindo, Miyu",stage1,0.8988946039741007,0.9844413857929368,21.92,6,3,295,7433.0,True,True
16,"Lu, Eric",stage1,0.8891128614480871,0.9547955201443175,21.82,7,3,314,6622.0,True,True
17,"Hsieh, Wei-Ting",stage1,0.8886030449545038,0.978330700368615,19.02,50,0,116,1895.0,False,True
18,"Lee, Hyuk",stage1,0.8838415933284779,0.9787006837173968,21.13,13,2,289,7896.0,True,True
19,"Prokopowicz, Yehuda",stage1,0.8797215748258616,0.964451313755796,20.73,22,2,113,1940.0,True,True
20,"Kobayashi, Kaito",stage1,0.8770454125676661,0.9675812466702185,18.96,52,0,80,1874.0,False,True
21,"Nishimoto, Yuya",stage1,0.8724108886722939,0.8954078249336871,18.84,56,0,139,3014.0,False,True
22,"Yamagata, Miki",stage1,0.8651876201064577,0.9618297401879492,19.61,38,1,108,1799.0,True,True
23,"Pawlak, Piotr",stage1,0.8506173000843105,0.9917616707616707,20.92,18,2,510,10128.0,True,True
24,"Dubiel, Mateusz",stage1,0.8461056755217472,0.859668776848293,19.12,46,0,182,4419.0,False,True
25,"Lee, Kwanwook",stage1,0.8453278642931439,0.9692584114139693,19.87,33,1,257,9392.0,True,True
26,"Zhang, Jacky",stage1,0.8248988245538086,0.9681003584229391,20.75,21,1,101,1392.0,True,True
27,"Sejbuk, Zuzanna",stage1,0.8052211680063145,0.9564966492926285,17.72,74,0,108,1323.0,False,True
28,"Strata, Gabriele",stage1,0.7968491632697992,0.9386823104693142,19.84,34,1,163,1370.0,True,True
29,"Alexewicz, Piotr",stage1,0.7833568881608706,0.9699778761061947,21.02,16,3,72,1126.0,True,True
30,"Ferro, Alberto",stage1,0.7304137917000036,0.9695810055865921,18.98,51,0,81,891.0,False,True
31,"Rao, Hao",stage1,0.7221508711707344,0.9742647058823529,21.27,10,1,64,848.0,True,True
32,"Yang, William",stage1,0.7204888187029099,0.9720224056603773,20.22,31,3,67,848.0,True,True
33,"Widlarz, Jan",stage1,0.7026839236239463,0.9272349077259932,18.5,63,0,464,15979.0,False,True
34,"Fan, Yu-Ang",stage1,0.7007133071914404,0.8763753437213565,17.71,75,0,101,1086.0,False,True
35,"Cooper, Diana",stage1,0.6976969519910909,0.8928501469147895,18.71,58,0,121,1003.0,False,True
36,"Bao, Yanyan",stage1,0.6025085399775532,0.9687728937728939,20.35,29,1,82,538.0,True,True
37,"Wu, Yifan",stage1,0.6002602789081166,0.9790229885057471,21.47,8,2,53,521.0,True,True
38,"López Salas, Pedro",stage1,0.5991318669890414,0.9319539249146758,15.33,84,0,43,581.0,False,True
39,"Kłeczek, Antoni",stage1,0.5937646613337837,0.9433123877917414,17.64,76,0,59,553.0,False,True
40,"Wierciński, Krzysztof",stage1,0.5895636824418266,0.9734774066797642,18.4,66,0,45,507.0,False,True
41,"Aumiller, Jonas",stage1,0.5842759576617456,0.9790485829959513,20.46,27,1,61,491.0,True,False
42,"Shimada, Jun",stage1,0.5730890881469457,0.8826050420168067,19.25,45,0,34,595.0,False,False
43,"Lynov, Philipp",stage1,0.5665197772593785,0.9388118811881189,21.0,17,1,55,503.0,True,False
44,"Jin, Zihan",stage1,0.5649540315157761,0.9803063457330415,20.53,24,1,43,456.0,True,False
45,"Milstein, Nathalia",stage1,0.5622451319486581,0.9725366876310272,21.26,11,1,62,459.0,True,False
46,"Micieli, Ruben",stage1,0.561067212564028,0.9939359267734554,20.61,23,1,55,437.0,True,False
47,"Ushida, Tomoharu",stage1,0.5609612292981769,0.9802648698884758,20.81,20,2,548,32276.0,True,False
48,"Kuwahara, Shiori",stage1,0.5480090125162759,0.9699770759810575,22.03,5,3,826,33134.0,True,False
49,"Gao, Yang (Jack)",stage1,0.5296397839166034,0.9992487046632124,20.51,26,2,48,386.0,True,False
50,"Ma, Tiankun",stage1,0.5289374679783827,0.7903115264797508,19.45,41,0,55,641.0,False,False
51,"Nguyen, Viet Trung",stage1,0.4961636867188918,0.9849056603773584,19.37,43,0,61,351.0,False,False
52,"Guo, Eric",stage1,0.4514623310134756,0.9756514657980455,22.78,2,2,42,302.0,True,False
53,"Li, Tianyou",stage1,0.4334028838882982,0.9439597315436242,19.69,37,3,24,298.0,True,False
54,"Wang, Ryan",stage1,0.43047321884700224,0.82,17.07,82,0,43,379.0,False,False
55,"Zenin, Andrey",stage1,0.39018616856948685,0.933921568627451,17.78,73,0,35,255.0,False,False
56,"Tao, Ziye",stage1,0.3823534561964121,0.9483471074380165,18.41,65,0,35,241.0,False,False
57,"Lin, Hao-Wei",stage1,0.37213488744036977,0.9733333333333334,17.22,81,0,22,222.0,False,False
58,"Onoda, Arisa",stage1,0.3688424041508044,0.8743269230769231,17.63,77,0,36,259.0,False,False
59,"Ignatov, Hasan",stage1,0.3603727719680564,0.9938372093023257,18.51,62,0,38,205.0,False,False
60,"Li, Zhexiang",stage1,0.3551553443035188,0.9826829268292683,19.89,32,1,31,204.0,True,False
61,"Wong, Victoria",stage1,0.3481978010939537,0.9731343283582089,18.29,69,0,29,201.0,False,False
62,"Shoji, Mana",stage1,0.33425738366806257,0.9310386473429951,18.93,54,0,33,202.0,False,False
63,"Chen, Xuehong",stage1,0.32511951751929846,0.944300518134715,20.4,28,1,30,190.0,True,False
64,"Strejcová, Eva",stage1,0.3187340008094243,0.8704651162790698,18.11,70,0,31,208.0,False,False
65,"Deng, Athena",stage1,0.3160700385521951,0.8716589861751153,17.8,72,0,46,205.0,False,False
66,"Yang, Fanze",stage1,0.2985576626816788,0.9705882352941176,18.95,53,0,27,162.0,False,False
67,"U, Chun Lam",stage1,0.28248010095249243,0.7432432432432432,15.79,83,0,22,220.0,False,False
68,"Hu, Xiaoyu",stage1,0.26775974007625214,0.9908088235294118,19.6,39,1,21,136.0,True,False
69,"Zhu, Jingting",stage1,0.24063373014252265,0.9556451612903226,18.33,68,0,17,124.0,False,False
70,"Krzyżowski, Mateusz",stage1,0.23569274696809456,0.8870370370370371,19.03,47,0,19,133.0,False,False
71,"Chen, Zixi",stage1,0.22097104596218162,0.9181623931623931,20.25,30,1,19,117.0,True,False
72,"Ratinov, Anthony",stage1,0.21397392701362172,0.9471311475409836,21.06,14,1,32,108.0,True,False
73,"Li, Luwangzi",stage1,0.21199486271602885,0.9247787610619469,19.03,48,0,25,110.0,False,False
74,"Li, Xiaoxuan",stage1,0.20019388156783166,1.0,20.88,19,2,17,93.0,True,False
75,"Cheong, Hoi Leong",stage1,0.16933325042405264,0.9899390243902438,19.39,42,0,23,77.0,False,False
76,"Wu, Maiqi",stage1,0.1511466840505271,0.9467948717948718,18.66,59,0,21,71.0,False,False
77,"Zhu, Hanyuan",stage1,0.146946721934789,0.9433333333333334,18.59,60,0,21,69.0,False,False
78,"Yu, Yichen",stage1,0.1156511463096989,0.985,18.79,57,0,13,50.0,False,False
79,"Deng, Yubo",stage1,0.11424882981707898,0.9908163265306121,19.72,36,1,13,49.0,True,False
80,"Gong, Shuguang",stage1,0.11319429295920312,1.0,18.91,55,0,15,48.0,False,False
81,"Yang, Yuanfan",stage1,0.10438804165518217,0.8584905660377359,18.38,67,0,14,52.0,False,False
82,"Yu, Yuewen",stage1,0.09814490754686893,1.0,18.46,64,0,10,41.0,False,False
83,"Mao, Xuanyi",stage1,0.06430957472059774,0.965,18.56,61,0,12,27.0,False,False
84,"Zhong, Yonghuan",stage1,0.05562584961286631,0.9711538461538461,17.33,80,0,6,23.0,False,False
