rank,competitor_name,stage,our_score_normalized,our_score,official_mean,official_rank,future_advancements,comment_count,comment_count_inc_likes,advanced,pred_advance
27,"Jin, Zihan",stage2,0.5433414872679748,0.7272525812410863,19.14,32,0,75,908.0,False,False
28,"Aumiller, Jonas",stage2,0.5373733712866473,0.8450389502193769,19.81,27,0,72,592.0,False,False
29,"Lynov, Philipp",stage2,0.526443974475527,0.7952705622175748,18.71,40,0,60,652.0,False,False
30,"Strata, Gabriele",stage2,0.5116984927485795,0.5393403646219029,20.63,16,0,171,2585.0,False,False
31,"Chen, Xuehong",stage2,0.5038542447059903,0.8713962737764557,19.9,26,0,39,480.0,False,False
32,"Li, Zhexiang",stage2,0.44899708071809513,0.7166223308294232,19.08,35,0,63,572.0,False,False
33,"Wu, Yifan",stage2,0.43279837345008826,0.8203057893874619,20.32,21,1,56,400.0,True,False
34,"Li, Xiaoxuan",stage2,0.39179602016673565,0.8942489562363456,20.3,23,1,46,288.0,True,False
35,"Milstein, Nathalia",stage2,0.334213605339977,0.7991601630774408,19.26,30,0,40,267.0,False,False
36,"Deng, Yubo",stage2,0.2810093031041099,0.8448734745228039,19.09,34,0,33,189.0,False,False
37,"Ratinov, Anthony",stage2,0.23868320677328628,0.7578413878264048,20.13,24,0,35,175.0,False,False
38,"Guo, Eric",stage2,0.23825566870548034,0.7893356601105012,20.32,22,1,33,165.0,True,False
39,"Chen, Zixi",stage2,0.14008242505734053,0.7389598422928857,19.29,29,0,26,91.0,False,False
40,"Hu, Xiaoyu",stage2,0.13648199071054248,0.6717137281596657,18.81,37,0,17,99.0,False,False
1,"Lu, Eric",stage3,0.8217103512652871,0.840916424623526,23.29,1,1,243,4912.0,True,True
2,"Li, Tianyou",stage3,0.8198227689408529,0.9006361509283697,21.98,4,1,129,2005.0,True,True
3,"Lee, Hyo",stage3,0.8170479925587603,0.8463032628981481,20.79,8,0,258,5407.0,False,True
4,"Wang, Zitong",stage3,0.785827500837904,0.8313996621194406,22.8,2,1,171,2520.0,True,True
5,"Prokopowicz, Yehuda",stage3,0.7785754436032869,0.861831741543522,19.49,19,0,121,1924.0,False,True
6,"Chen, Kevin",stage3,0.7745959576502809,0.7858331224253009,22.36,3,1,171,3477.0,True,True
7,"Shindo, Miyu",stage3,0.7707665729124106,0.8825575085785965,21.06,7,1,297,9756.0,True,True
8,"Lyu, Tianyao",stage3,0.7581578921011914,0.7972822303819762,21.43,5,1,381,6036.0,True,True
9,"Ong, Vincent",stage3,0.749110015879792,0.8683152301053805,20.55,13,1,339,10317.0,True,True
10,"Yang, William",stage3,0.7218811455984421,0.8375431559567338,20.69,11,1,91,1530.0,True,True
11,"Alexewicz, Piotr",stage3,0.7138858266182171,0.7645356404053458,20.74,10,1,163,2329.0,True,True
12,"Khrikuli, David",stage3,0.7075929737211716,0.7821586631044062,20.77,9,1,406,8177.0,True,False
13,"Lee, Hyuk",stage3,0.6624970778815776,0.8209006098417213,20.03,14,0,383,13501.0,False,False
14,"Gao, Yang (Jack)",stage3,0.6376378933103062,0.8310878559615203,19.88,15,0,66,987.0,False,False
15,"Ushida, Tomoharu",stage3,0.6242312355823378,0.8181851680391388,20.58,12,0,294,16352.0,False,False
16,"Pawlak, Piotr",stage3,0.6164332317182565,0.7674767997200002,19.31,20,0,492,13737.0,False,False
17,"Kuwahara, Shiori",stage3,0.5773261004287483,0.8844704082333155,21.36,6,1,501,25163.0,True,False
18,"Wu, Yifan",stage3,0.4419934939051846,0.8366366841846566,19.8,17,0,27,401.0,False,False
19,"Guo, Eric",stage3,0.35611569891480144,0.7326679730687041,19.54,18,0,47,344.0,False,False
20,"Li, Xiaoxuan",stage3,0.262980961299661,0.7965950420792234,19.85,16,0,34,187.0,False,False
1,"Alexewicz, Piotr",stage4,0.8775217798383964,0.8929189627573918,21.3,3,0,250,4680.0,True,True
2,"Wang, Zitong",stage4,0.8322091877330628,0.8803668737964698,20.64,8,0,162,2522.0,True,True
3,"Yang, William",stage4,0.8268581290113131,0.8392911733426032,20.48,9,0,157,3461.0,True,True
4,"Li, Tianyou",stage4,0.7593606784668906,0.9039445526393239,19.09,11,0,82,1371.0,False,True
5,"Shindo, Miyu",stage4,0.7543970160602455,0.8969916330451252,19.72,10,0,312,11507.0,False,True
6,"Lyu, Tianyao",stage4,0.6859563469374601,0.8557234823924473,21.25,4,0,620,13835.0,True,True
7,"Lu, Eric",stage4,0.6856676358845079,0.7707530260252717,21.41,2,0,285,8922.0,True,True
8,"Chen, Kevin",stage4,0.6552640153851037,0.9187258355328891,21.58,1,0,33,793.0,True,True
9,"Khrikuli, David",stage4,0.6236866357238677,0.6486299986389115,20.72,7,0,42,2844.0,False,False
10,"Ong, Vincent",stage4,0.5993339428182796,0.8473007032863321,21.04,5,0,534,20454.0,True,False
11,"Kuwahara, Shiori",stage4,0.2454439705515365,0.8278646465414057,21.04,6,0,5,161.0,True,False
